ID,Abundance,Type2
syc,0.5,acyl-CoA synth
bmq,0.277777777778,acyl-CoA synth
hbo,0.166666666667,acyl-CoA synth
cgt,0.230769230769,acyl-CoA synth
psa,0.666666666667,acyl-CoA synth
pfr,0.230769230769,acyl-CoA synth
sbm,0.384615384615,acyl-CoA synth
hso,0.5,acyl-CoA synth
cef,0.5,acyl-CoA synth
fal,0.5,acyl-CoA synth
lpf,0.277777777778,acyl-CoA synth
rle,0.615384615385,acyl-CoA synth
lso,0.333333333333,acyl-CoA synth
rfe,0.416666666667,acyl-CoA synth
ypa,0.222222222222,acyl-CoA synth
nwa,0.615384615385,acyl-CoA synth
saa,0.416666666667,acyl-CoA synth
saa,0.111111111111,acyl-CoA synth
rrs,0.538461538462,acyl-CoA synth
pak,0.333333333333,acyl-CoA synth
sps,0.538461538462,acyl-CoA synth
tbd,0.5,acyl-CoA synth
adn,0.666666666667,acyl-CoA synth
mra,0.166666666667,acyl-CoA synth
cfe,0.416666666667,acyl-CoA synth
mrb,0.5,acyl-CoA synth
cvi,0.277777777778,acyl-CoA synth
cmu,0.538461538462,acyl-CoA synth
vap,0.5,acyl-CoA synth
ckp,0.5,acyl-CoA synth
lmc,0.583333333333,acyl-CoA synth
mrb,0.166666666667,acyl-CoA synth
cni,0.538461538462,acyl-CoA synth
mrb,0.538461538462,acyl-CoA synth
sbo,0.615384615385,acyl-CoA synth
afw,0.416666666667,acyl-CoA synth
fba,0.5,acyl-CoA synth
wri,0.5,acyl-CoA synth
amu,0.416666666667,acyl-CoA synth
csy,0.0833333333333,acyl-CoA synth
afw,0.222222222222,acyl-CoA synth
sek,0.615384615385,acyl-CoA synth
sek,0.5,acyl-CoA synth
lpn,0.277777777778,acyl-CoA synth
eoj,0.277777777778,acyl-CoA synth
smu,0.0555555555556,acyl-CoA synth
pmh,0.5,acyl-CoA synth
avi,0.5,acyl-CoA synth
cby,0.416666666667,acyl-CoA synth
lpn,0.615384615385,acyl-CoA synth
lby,0.5,acyl-CoA synth
bpy,0.5,acyl-CoA synth
ecl,0.333333333333,acyl-CoA synth
bpy,0.5,acyl-CoA synth
mtf,0.5,acyl-CoA synth
gur,0.333333333333,acyl-CoA synth
vcm,0.5,acyl-CoA synth
gur,0.538461538462,acyl-CoA synth
bcq,0.5,acyl-CoA synth
bah,0.538461538462,acyl-CoA synth
dge,0.222222222222,acyl-CoA synth
ebd,0.5,acyl-CoA synth
bpn,0.416666666667,acyl-CoA synth
swi,0.222222222222,acyl-CoA synth
swi,0.538461538462,acyl-CoA synth
tit,0.230769230769,acyl-CoA synth
acm,0.538461538462,acyl-CoA synth
ama,0.5,acyl-CoA synth
aex,0.666666666667,acyl-CoA synth
bmd,0.5,acyl-CoA synth
rcm,0.416666666667,acyl-CoA synth
pbs,0.538461538462,acyl-CoA synth
pap,0.615384615385,acyl-CoA synth
pap,0.333333333333,acyl-CoA synth
ank,0.666666666667,acyl-CoA synth
dpr,0.307692307692,acyl-CoA synth
bhe,0.0555555555556,acyl-CoA synth
cow,0.333333333333,acyl-CoA synth
lpp,0.5,acyl-CoA synth
lpp,0.666666666667,acyl-CoA synth
hps,0.416666666667,acyl-CoA synth
bai,0.222222222222,acyl-CoA synth
lpp,0.5,acyl-CoA synth
has,0.230769230769,acyl-CoA synth
gbm,0.416666666667,acyl-CoA synth
ant,0.5,acyl-CoA synth
abo,0.615384615385,acyl-CoA synth
fnu,0.384615384615,acyl-CoA synth
sak,0.416666666667,acyl-CoA synth
ant,0.615384615385,acyl-CoA synth
ilo,0.277777777778,acyl-CoA synth
bal,0.538461538462,acyl-CoA synth
vco,0.615384615385,acyl-CoA synth
sme,0.5,acyl-CoA synth
chy,0.461538461538,acyl-CoA synth
sss,0.666666666667,acyl-CoA synth
cpb,0.538461538462,acyl-CoA synth
msv,0.166666666667,acyl-CoA synth
dpt,0.333333333333,acyl-CoA synth
vex,0.615384615385,acyl-CoA synth
rsl,0.277777777778,acyl-CoA synth
lrf,0.666666666667,acyl-CoA synth
hil,0.416666666667,acyl-CoA synth
sit,0.277777777778,acyl-CoA synth
ecf,0.333333333333,acyl-CoA synth
lsa,0.538461538462,acyl-CoA synth
ecf,0.5,acyl-CoA synth
rde,0.666666666667,acyl-CoA synth
ssu,0.538461538462,acyl-CoA synth
coc,0.615384615385,acyl-CoA synth
set,0.5,acyl-CoA synth
fps,0.111111111111,acyl-CoA synth
ssu,0.416666666667,acyl-CoA synth
lfe,0.5,acyl-CoA synth
sco,0.333333333333,acyl-CoA synth
oih,1,acyl-CoA synth
ade,0.538461538462,acyl-CoA synth
bte,1,acyl-CoA synth
slt,0.5,acyl-CoA synth
bmq,0.666666666667,acyl-CoA synth
jan,0.5,acyl-CoA synth
lbl,0.111111111111,acyl-CoA synth
lbl,0.153846153846,acyl-CoA synth
cgt,0.166666666667,acyl-CoA synth
pfr,0.333333333333,acyl-CoA synth
tmt,0.5,acyl-CoA synth
ami,0.333333333333,acyl-CoA synth
nha,0.5,acyl-CoA synth
ooe,0.538461538462,acyl-CoA synth
nha,0.5,acyl-CoA synth
snt,0.538461538462,acyl-CoA synth
nha,0.333333333333,acyl-CoA synth
eci,0.333333333333,acyl-CoA synth
nwa,0.5,acyl-CoA synth
cpi,0.583333333333,acyl-CoA synth
dat,0.222222222222,acyl-CoA synth
lso,0.615384615385,acyl-CoA synth
bsa,0.583333333333,acyl-CoA synth
dma,0.416666666667,acyl-CoA synth
dsy,0.461538461538,acyl-CoA synth
ssv,0.538461538462,acyl-CoA synth
sfx,0.5,acyl-CoA synth
sam,0.416666666667,acyl-CoA synth
hoh,1,acyl-CoA synth
blt,0.0769230769231,acyl-CoA synth
eca,0.5,acyl-CoA synth
eca,0.222222222222,acyl-CoA synth
cvi,0.666666666667,acyl-CoA synth
mrb,0.416666666667,acyl-CoA synth
pst,0.666666666667,acyl-CoA synth
xne,0.615384615385,acyl-CoA synth
vcj,0.615384615385,acyl-CoA synth
stc,0.416666666667,acyl-CoA synth
aph,0.230769230769,acyl-CoA synth
ypn,0.416666666667,acyl-CoA synth
mtc,0.5,acyl-CoA synth
vcj,0.5,acyl-CoA synth
chl,0.166666666667,acyl-CoA synth
mlu,0.25,acyl-CoA synth
bse,0.5,acyl-CoA synth
cya,0.416666666667,acyl-CoA synth
cya,0.538461538462,acyl-CoA synth
btk,0.277777777778,acyl-CoA synth
ava,0.538461538462,acyl-CoA synth
pau,0.666666666667,acyl-CoA synth
bha,0.5,acyl-CoA synth
dbr,0.666666666667,acyl-CoA synth
eoj,0.333333333333,acyl-CoA synth
pmh,0.416666666667,acyl-CoA synth
cab,0.538461538462,acyl-CoA synth
mag,0.5,acyl-CoA synth
lic,0.5,acyl-CoA synth
aeh,0.5,acyl-CoA synth
bah,0.5,acyl-CoA synth
bsn,0.166666666667,acyl-CoA synth
aci,0.615384615385,acyl-CoA synth
pay,0.5,acyl-CoA synth
gur,0.416666666667,acyl-CoA synth
bce,0.416666666667,acyl-CoA synth
fjo,0.5,acyl-CoA synth
sdn,0.666666666667,acyl-CoA synth
rsc,0.5,acyl-CoA synth
cgb,0.333333333333,acyl-CoA synth
swi,0.666666666667,acyl-CoA synth
bcq,0.222222222222,acyl-CoA synth
bsu,0.222222222222,acyl-CoA synth
tcu,0.166666666667,acyl-CoA synth
sac,0.416666666667,acyl-CoA synth
bmi,0.615384615385,acyl-CoA synth
ral,0.538461538462,acyl-CoA synth
nit,0.538461538462,acyl-CoA synth
aex,0.5,acyl-CoA synth
cbf,0.333333333333,acyl-CoA synth
fta,0.166666666667,acyl-CoA synth
syr,0.416666666667,acyl-CoA synth
ppu,0.615384615385,acyl-CoA synth
syw,0.538461538462,acyl-CoA synth
eok,0.5,acyl-CoA synth
bcv,0.333333333333,acyl-CoA synth
mbo,0.166666666667,acyl-CoA synth
bli,0.5,acyl-CoA synth
bat,0.222222222222,acyl-CoA synth
rpc,0.5,acyl-CoA synth
bli,0.222222222222,acyl-CoA synth
psp,0.5,acyl-CoA synth
mea,0.5,acyl-CoA synth
npu,0.0555555555556,acyl-CoA synth
cgl,0.333333333333,acyl-CoA synth
sfr,0.416666666667,acyl-CoA synth
mts,0.166666666667,acyl-CoA synth
asa,0.615384615385,acyl-CoA synth
sku,0.416666666667,acyl-CoA synth
lin,0.538461538462,acyl-CoA synth
chy,0.416666666667,acyl-CoA synth
sss,0.538461538462,acyl-CoA synth
dar,0.333333333333,acyl-CoA synth
aae,0.416666666667,acyl-CoA synth
nme,0.416666666667,acyl-CoA synth
nme,0.538461538462,acyl-CoA synth
hms,0.538461538462,acyl-CoA synth
sdy,0.5,acyl-CoA synth
stl,0.416666666667,acyl-CoA synth
bcx,0.666666666667,acyl-CoA synth
mtt,0.666666666667,acyl-CoA synth
eam,0.277777777778,acyl-CoA synth
sas,0.538461538462,acyl-CoA synth
pae,0.333333333333,acyl-CoA synth
afl,0.666666666667,acyl-CoA synth
hna,0.5,acyl-CoA synth
bll,0.0769230769231,acyl-CoA synth
erw,0.230769230769,acyl-CoA synth
hne,0.538461538462,acyl-CoA synth
ddf,0.333333333333,acyl-CoA synth
hne,0.416666666667,acyl-CoA synth
cja,0.166666666667,acyl-CoA synth
cja,0.333333333333,acyl-CoA synth
asu,0.538461538462,acyl-CoA synth
ate,0.230769230769,acyl-CoA synth
hin,0.333333333333,acyl-CoA synth
hin,0.538461538462,acyl-CoA synth
dra,0.538461538462,acyl-CoA synth
rdn,0.0555555555556,acyl-CoA synth
hip,0.416666666667,acyl-CoA synth
seu,0.666666666667,acyl-CoA synth
bab,0.333333333333,acyl-CoA synth
psa,0.333333333333,acyl-CoA synth
cje,0.538461538462,acyl-CoA synth
jan,0.5,acyl-CoA synth
cbk,0.416666666667,acyl-CoA synth
bay,0.222222222222,acyl-CoA synth
srm,0.277777777778,acyl-CoA synth
reu,0.5,acyl-CoA synth
cse,0.615384615385,acyl-CoA synth
bth,0.5,acyl-CoA synth
cat,0.615384615385,acyl-CoA synth
rfe,0.333333333333,acyl-CoA synth
cba,0.538461538462,acyl-CoA synth
gya,0.538461538462,acyl-CoA synth
ecs,0.333333333333,acyl-CoA synth
ssv,0.416666666667,acyl-CoA synth
ftu,0.538461538462,acyl-CoA synth
pak,0.5,acyl-CoA synth
adn,0.615384615385,acyl-CoA synth
nmu,0.222222222222,acyl-CoA synth
sye,0.538461538462,acyl-CoA synth
sye,0.5,acyl-CoA synth
pam,0.222222222222,acyl-CoA synth
amt,0.416666666667,acyl-CoA synth
cvi,0.5,acyl-CoA synth
bxe,0.615384615385,acyl-CoA synth
rca,0.416666666667,acyl-CoA synth
cni,0.333333333333,acyl-CoA synth
cpn,0.538461538462,acyl-CoA synth
bcz,0.538461538462,acyl-CoA synth
bcz,0.277777777778,acyl-CoA synth
cst,0.333333333333,acyl-CoA synth
esc,0.5,acyl-CoA synth
csy,0.666666666667,acyl-CoA synth
noc,0.5,acyl-CoA synth
lmc,0.538461538462,acyl-CoA synth
spe,0.333333333333,acyl-CoA synth
spe,0.277777777778,acyl-CoA synth
hpb,0.538461538462,acyl-CoA synth
cya,0.5,acyl-CoA synth
geb,0.111111111111,acyl-CoA synth
mxa,1,acyl-CoA synth
spj,0.666666666667,acyl-CoA synth
rfr,0.615384615385,acyl-CoA synth
str,0.333333333333,acyl-CoA synth
bar,0.666666666667,acyl-CoA synth
mag,0.166666666667,acyl-CoA synth
sgy,0.538461538462,acyl-CoA synth
sgy,0.416666666667,acyl-CoA synth
vvm,0.277777777778,acyl-CoA synth
avi,0.666666666667,acyl-CoA synth
abn,0.5,acyl-CoA synth
dth,0.538461538462,acyl-CoA synth
rpb,0.5,acyl-CoA synth
cac,0.416666666667,acyl-CoA synth
pol,0.538461538462,acyl-CoA synth
sdn,0.5,acyl-CoA synth
hac,0.333333333333,acyl-CoA synth
sdn,0.416666666667,acyl-CoA synth
syn,0.5,acyl-CoA synth
dda,0.5,acyl-CoA synth
mpa,0.277777777778,acyl-CoA synth
bbe,0.222222222222,acyl-CoA synth
tcu,0.307692307692,acyl-CoA synth
acm,0.5,acyl-CoA synth
nar,0.5,acyl-CoA synth
bmi,0.5,acyl-CoA synth
ama,0.230769230769,acyl-CoA synth
sav,0.538461538462,acyl-CoA synth
bts,0.222222222222,acyl-CoA synth
sav,0.111111111111,acyl-CoA synth
etr,0.615384615385,acyl-CoA synth
lpp,0.277777777778,acyl-CoA synth
etr,0.416666666667,acyl-CoA synth
hpp,0.538461538462,acyl-CoA synth
mil,0.5,acyl-CoA synth
ebi,0.615384615385,acyl-CoA synth
saw,0.5,acyl-CoA synth
cti,0.5,acyl-CoA synth
ebi,0.222222222222,acyl-CoA synth
bfl,0.416666666667,acyl-CoA synth
spg,0.538461538462,acyl-CoA synth
lre,0.538461538462,acyl-CoA synth
fnu,0.5,acyl-CoA synth
kpu,0.583333333333,acyl-CoA synth
lpa,0.666666666667,acyl-CoA synth
abo,0.5,acyl-CoA synth
mea,0.5,acyl-CoA synth
hpy,0.538461538462,acyl-CoA synth
bfr,0.307692307692,acyl-CoA synth
tde,0.538461538462,acyl-CoA synth
tye,0.538461538462,acyl-CoA synth
naz,0.416666666667,acyl-CoA synth
xac,0.666666666667,acyl-CoA synth
xac,0.416666666667,acyl-CoA synth
dpt,0.538461538462,acyl-CoA synth
car,0.166666666667,acyl-CoA synth
bur,0.615384615385,acyl-CoA synth
rhi,0.5,acyl-CoA synth
bpr,0.461538461538,acyl-CoA synth
abu,0.416666666667,acyl-CoA synth
ebr,0.333333333333,acyl-CoA synth
ebr,0.615384615385,acyl-CoA synth
mra,0.166666666667,acyl-CoA synth
bmd,0.277777777778,acyl-CoA synth
etw,0.615384615385,acyl-CoA synth
amd,0.333333333333,acyl-CoA synth
sul,0.5,acyl-CoA synth
ecy,0.5,acyl-CoA synth
gbr,0.230769230769,acyl-CoA synth
ccv,0.461538461538,acyl-CoA synth
ccv,0.5,acyl-CoA synth
eel,0.538461538462,acyl-CoA synth
oih,0.277777777778,acyl-CoA synth
mep,0.615384615385,acyl-CoA synth
rpe,0.666666666667,acyl-CoA synth
rpe,0.5,acyl-CoA synth
slt,0.615384615385,acyl-CoA synth
afo,0.153846153846,acyl-CoA synth
dra,0.416666666667,acyl-CoA synth
sag,0.538461538462,acyl-CoA synth
ech,0.5,acyl-CoA synth
rso,0.615384615385,acyl-CoA synth
hbo,0.5,acyl-CoA synth
pfr,0.333333333333,acyl-CoA synth
mes,0.5,acyl-CoA synth
rpx,0.666666666667,acyl-CoA synth
plm,0.538461538462,acyl-CoA synth
plt,0.538461538462,acyl-CoA synth
plt,0.5,acyl-CoA synth
cef,0.0833333333333,acyl-CoA synth
rle,0.5,acyl-CoA synth
bbt,0.222222222222,acyl-CoA synth
gya,0.583333333333,acyl-CoA synth
vch,0.333333333333,acyl-CoA synth
bbt,0.615384615385,acyl-CoA synth
blo,0.5,acyl-CoA synth
dma,0.384615384615,acyl-CoA synth
ypa,0.5,acyl-CoA synth
nmu,0.538461538462,acyl-CoA synth
rrs,0.277777777778,acyl-CoA synth
tbd,0.5,acyl-CoA synth
sps,0.416666666667,acyl-CoA synth
hit,0.538461538462,acyl-CoA synth
rpf,0.333333333333,acyl-CoA synth
deb,0.153846153846,acyl-CoA synth
eca,0.333333333333,acyl-CoA synth
psb,0.277777777778,acyl-CoA synth
cfe,0.538461538462,acyl-CoA synth
bae,0.538461538462,acyl-CoA synth
wpi,0.230769230769,acyl-CoA synth
wpi,0.5,acyl-CoA synth
sei,0.615384615385,acyl-CoA synth
psb,0.666666666667,acyl-CoA synth
lbr,0.416666666667,acyl-CoA synth
lpl,0.333333333333,acyl-CoA synth
pth,0.5,acyl-CoA synth
psb,0.5,acyl-CoA synth
sbo,0.333333333333,acyl-CoA synth
sbo,0.5,acyl-CoA synth
ppr,0.5,acyl-CoA synth
ava,0.0555555555556,acyl-CoA synth
pau,0.5,acyl-CoA synth
rfr,0.277777777778,acyl-CoA synth
bgr,0.5,acyl-CoA synth
spj,0.0555555555556,acyl-CoA synth
ypb,0.5,acyl-CoA synth
avi,0.5,acyl-CoA synth
lpn,0.666666666667,acyl-CoA synth
tin,0.222222222222,acyl-CoA synth
lpn,0.5,acyl-CoA synth
sil,0.615384615385,acyl-CoA synth
gem,0.5,acyl-CoA synth
mgi,0.666666666667,acyl-CoA synth
cfl,0.333333333333,acyl-CoA synth
pnu,0.538461538462,acyl-CoA synth
fjo,0.222222222222,acyl-CoA synth
abn,0.416666666667,acyl-CoA synth
vcm,0.333333333333,acyl-CoA synth
dak,0.384615384615,acyl-CoA synth
agr,0.333333333333,acyl-CoA synth
las,0.333333333333,acyl-CoA synth
cgb,0.166666666667,acyl-CoA synth
spk,0.5,acyl-CoA synth
cgb,0.0555555555556,acyl-CoA synth
gbe,0.615384615385,acyl-CoA synth
spk,0.538461538462,acyl-CoA synth
xom,0.615384615385,acyl-CoA synth
ecc,0.277777777778,acyl-CoA synth
wvi,0.583333333333,acyl-CoA synth
tit,0.416666666667,acyl-CoA synth
lcb,0.538461538462,acyl-CoA synth
aex,0.615384615385,acyl-CoA synth
bov,0.5,acyl-CoA synth
pmn,0.416666666667,acyl-CoA synth
pbs,0.111111111111,acyl-CoA synth
kpn,0.277777777778,acyl-CoA synth
tjr,0.416666666667,acyl-CoA synth
tjr,0.461538461538,acyl-CoA synth
mil,1,acyl-CoA synth
lpp,0.615384615385,acyl-CoA synth
bhl,0.5,acyl-CoA synth
psp,0.615384615385,acyl-CoA synth
npu,0.333333333333,acyl-CoA synth
npu,0.416666666667,acyl-CoA synth
gbm,0.5,acyl-CoA synth
lre,0.666666666667,acyl-CoA synth
rmr,0.538461538462,acyl-CoA synth
rmr,0.277777777778,acyl-CoA synth
lre,0.416666666667,acyl-CoA synth
lcz,0.666666666667,acyl-CoA synth
nfa,1,acyl-CoA synth
bal,0.666666666667,acyl-CoA synth
dar,0.615384615385,acyl-CoA synth
cpu,0.5,acyl-CoA synth
spz,0.666666666667,acyl-CoA synth
spz,0.5,acyl-CoA synth
sdy,0.5,acyl-CoA synth
dps,0.461538461538,acyl-CoA synth
mle,0.166666666667,acyl-CoA synth
sit,0.615384615385,acyl-CoA synth
ipa,0.0555555555556,acyl-CoA synth
rsl,0.5,acyl-CoA synth
bhy,0.333333333333,acyl-CoA synth
vex,0.277777777778,acyl-CoA synth
sit,0.5,acyl-CoA synth
lsa,0.416666666667,acyl-CoA synth
pmu,0.416666666667,acyl-CoA synth
xau,0.5,acyl-CoA synth
ssu,0.666666666667,acyl-CoA synth
xau,0.666666666667,acyl-CoA synth
swp,0.277777777778,acyl-CoA synth
sco,0.384615384615,acyl-CoA synth
sco,0.222222222222,acyl-CoA synth
ecp,0.615384615385,acyl-CoA synth
acr,0.538461538462,acyl-CoA synth
bam,0.615384615385,acyl-CoA synth
tmr,0.166666666667,acyl-CoA synth
bcl,0.5,acyl-CoA synth
ade,0.416666666667,acyl-CoA synth
sat,0.166666666667,acyl-CoA synth
rso,0.5,acyl-CoA synth
bab,0.153846153846,acyl-CoA synth
cly,0.5,acyl-CoA synth
bja,0.277777777778,acyl-CoA synth
psa,0.615384615385,acyl-CoA synth
eoh,0.277777777778,acyl-CoA synth
rso,0.5,acyl-CoA synth
apb,0.5,acyl-CoA synth
ooe,0.416666666667,acyl-CoA synth
tmt,0.416666666667,acyl-CoA synth
spr,0.538461538462,acyl-CoA synth
nha,0.277777777778,acyl-CoA synth
fra,0.222222222222,acyl-CoA synth
snt,0.333333333333,acyl-CoA synth
psu,0.666666666667,acyl-CoA synth
opr,0.538461538462,acyl-CoA synth
cba,0.333333333333,acyl-CoA synth
hiq,0.333333333333,acyl-CoA synth
rec,0.333333333333,acyl-CoA synth
dat,0.0769230769231,acyl-CoA synth
sde,0.222222222222,acyl-CoA synth
sde,0.615384615385,acyl-CoA synth
nmu,0.5,acyl-CoA synth
cbt,0.333333333333,acyl-CoA synth
bxe,0.5,acyl-CoA synth
bxe,0.333333333333,acyl-CoA synth
eli,0.166666666667,acyl-CoA synth
cvi,0.538461538462,acyl-CoA synth
vcj,0.416666666667,acyl-CoA synth
bmr,0.666666666667,acyl-CoA synth
stc,0.0555555555556,acyl-CoA synth
aph,0.5,acyl-CoA synth
bmr,0.5,acyl-CoA synth
dba,0.5,acyl-CoA synth
bmr,0.615384615385,acyl-CoA synth
chl,0.416666666667,acyl-CoA synth
rah,0.416666666667,acyl-CoA synth
pth,0.416666666667,acyl-CoA synth
pth,0.0555555555556,acyl-CoA synth
sth,0.384615384615,acyl-CoA synth
sbo,0.5,acyl-CoA synth
elm,0.333333333333,acyl-CoA synth
pao,0.277777777778,acyl-CoA synth
spj,0.5,acyl-CoA synth
hje,0.166666666667,acyl-CoA synth
eoj,0.615384615385,acyl-CoA synth
son,0.666666666667,acyl-CoA synth
spj,0.461538461538,acyl-CoA synth
osp,0.307692307692,acyl-CoA synth
bar,0.5,acyl-CoA synth
mag,0.666666666667,acyl-CoA synth
nis,0.538461538462,acyl-CoA synth
bsn,0.5,acyl-CoA synth
aeh,0.5,acyl-CoA synth
ecl,0.5,acyl-CoA synth
fjo,1,acyl-CoA synth
dth,0.416666666667,acyl-CoA synth
dak,0.5,acyl-CoA synth
fsu,0.230769230769,acyl-CoA synth
paa,0.5,acyl-CoA synth
dak,0.416666666667,acyl-CoA synth
rsc,0.277777777778,acyl-CoA synth
mmc,0.5,acyl-CoA synth
aps,0.333333333333,acyl-CoA synth
dda,0.666666666667,acyl-CoA synth
seq,0.538461538462,acyl-CoA synth
blf,0.166666666667,acyl-CoA synth
ecc,0.333333333333,acyl-CoA synth
gvg,0.5,acyl-CoA synth
vmo,0.166666666667,acyl-CoA synth
cbf,0.538461538462,acyl-CoA synth
fta,0.5,acyl-CoA synth
sac,0.111111111111,acyl-CoA synth
she,0.666666666667,acyl-CoA synth
ral,0.416666666667,acyl-CoA synth
spf,0.538461538462,acyl-CoA synth
spf,0.5,acyl-CoA synth
lil,0.25,acyl-CoA synth
ftf,0.166666666667,acyl-CoA synth
bat,0.416666666667,acyl-CoA synth
mbo,0.307692307692,acyl-CoA synth
pac,0.5,acyl-CoA synth
ppe,0.333333333333,acyl-CoA synth
ypi,0.615384615385,acyl-CoA synth
psp,0.5,acyl-CoA synth
scb,0.5,acyl-CoA synth
sfr,0.307692307692,acyl-CoA synth
spy,0.538461538462,acyl-CoA synth
asa,0.277777777778,acyl-CoA synth
sku,0.5,acyl-CoA synth
rva,0.5,acyl-CoA synth
rva,0.277777777778,acyl-CoA synth
lin,0.666666666667,acyl-CoA synth
gvi,0.416666666667,acyl-CoA synth
tme,0.153846153846,acyl-CoA synth
tme,0.333333333333,acyl-CoA synth
bmj,0.5,acyl-CoA synth
cpb,0.0555555555556,acyl-CoA synth
lip,0.416666666667,acyl-CoA synth
aae,0.538461538462,acyl-CoA synth
hms,0.333333333333,acyl-CoA synth
nme,0.5,acyl-CoA synth
pvi,0.538461538462,acyl-CoA synth
btb,0.416666666667,acyl-CoA synth
eam,0.416666666667,acyl-CoA synth
sas,0.5,acyl-CoA synth
cbh,0.416666666667,acyl-CoA synth
tte,0.5,acyl-CoA synth
mmi,0.25,acyl-CoA synth
tte,0.416666666667,acyl-CoA synth
tte,0.333333333333,acyl-CoA synth
ddf,0.5,acyl-CoA synth
csa,0.5,acyl-CoA synth
hne,0.666666666667,acyl-CoA synth
rpt,0.222222222222,acyl-CoA synth
bav,0.222222222222,acyl-CoA synth
cja,0.538461538462,acyl-CoA synth
cja,0.333333333333,acyl-CoA synth
kra,0.25,acyl-CoA synth
ddr,0.538461538462,acyl-CoA synth
bmq,0.5,acyl-CoA synth
seu,0.416666666667,acyl-CoA synth
gmc,0.666666666667,acyl-CoA synth
bja,0.5,acyl-CoA synth
hbo,0.230769230769,acyl-CoA synth
gmc,0.538461538462,acyl-CoA synth
mca,0.615384615385,acyl-CoA synth
rxy,0.5,acyl-CoA synth
mca,0.5,acyl-CoA synth
mca,0.5,acyl-CoA synth
eay,0.615384615385,acyl-CoA synth
tth,0.416666666667,acyl-CoA synth
srm,0.5,acyl-CoA synth
cse,0.583333333333,acyl-CoA synth
gya,0.666666666667,acyl-CoA synth
llo,0.5,acyl-CoA synth
cbo,0.416666666667,acyl-CoA synth
blo,0.0769230769231,acyl-CoA synth
mci,0.166666666667,acyl-CoA synth
saa,0.538461538462,acyl-CoA synth
bcy,0.666666666667,acyl-CoA synth
nmu,0.416666666667,acyl-CoA synth
zmo,0.5,acyl-CoA synth
sur,0.333333333333,acyl-CoA synth
tpr,0.333333333333,acyl-CoA synth
sps,0.666666666667,acyl-CoA synth
hoh,0.538461538462,acyl-CoA synth
bae,0.5,acyl-CoA synth
eli,0.5,acyl-CoA synth
pdi,0.5,acyl-CoA synth
cmi,0.166666666667,acyl-CoA synth
wol,0.5,acyl-CoA synth
hpa,0.333333333333,acyl-CoA synth
cjr,0.416666666667,acyl-CoA synth
esc,0.5,acyl-CoA synth
cst,0.416666666667,acyl-CoA synth
bcz,0.5,acyl-CoA synth
fba,0.5,acyl-CoA synth
mct,0.5,acyl-CoA synth
ttj,0.538461538462,acyl-CoA synth
ttj,0.222222222222,acyl-CoA synth
zpr,0.5,acyl-CoA synth
zpr,0.111111111111,acyl-CoA synth
sek,0.333333333333,acyl-CoA synth
sgo,0.0555555555556,acyl-CoA synth
smc,0.666666666667,acyl-CoA synth
cta,0.416666666667,acyl-CoA synth
mxa,0.5,acyl-CoA synth
bco,0.538461538462,acyl-CoA synth
str,0.5,acyl-CoA synth
vvm,0.666666666667,acyl-CoA synth
tbo,0.230769230769,acyl-CoA synth
bma,0.538461538462,acyl-CoA synth
pgi,0.230769230769,acyl-CoA synth
avi,0.111111111111,acyl-CoA synth
abn,0.538461538462,acyl-CoA synth
fsu,0.5,acyl-CoA synth
sru,0.333333333333,acyl-CoA synth
rsq,0.666666666667,acyl-CoA synth
cko,0.222222222222,acyl-CoA synth
bpm,0.416666666667,acyl-CoA synth
paa,0.416666666667,acyl-CoA synth
spx,0.538461538462,acyl-CoA synth
hpl,0.538461538462,acyl-CoA synth
tcu,0.666666666667,acyl-CoA synth
rpi,0.666666666667,acyl-CoA synth
bbe,0.538461538462,acyl-CoA synth
cco,0.615384615385,acyl-CoA synth
xom,0.5,acyl-CoA synth
she,0.384615384615,acyl-CoA synth
sac,0.5,acyl-CoA synth
sac,0.666666666667,acyl-CoA synth
sac,0.538461538462,acyl-CoA synth
ecc,0.615384615385,acyl-CoA synth
pbs,0.416666666667,acyl-CoA synth
lcb,0.666666666667,acyl-CoA synth
ece,0.222222222222,acyl-CoA synth
hfe,0.333333333333,acyl-CoA synth
rco,0.416666666667,acyl-CoA synth
saw,0.538461538462,acyl-CoA synth
ebi,0.5,acyl-CoA synth
ebi,0.416666666667,acyl-CoA synth
saw,0.416666666667,acyl-CoA synth
saw,0.111111111111,acyl-CoA synth
seg,0.5,acyl-CoA synth
seg,0.5,acyl-CoA synth
rva,0.615384615385,acyl-CoA synth
lpa,0.583333333333,acyl-CoA synth
tcx,0.615384615385,acyl-CoA synth
npu,0.538461538462,acyl-CoA synth
lpa,0.277777777778,acyl-CoA synth
xoo,0.222222222222,acyl-CoA synth
hpy,0.416666666667,acyl-CoA synth
hpy,0.333333333333,acyl-CoA synth
tde,0.333333333333,acyl-CoA synth
naz,0.538461538462,acyl-CoA synth
aae,0.5,acyl-CoA synth
gvi,0.538461538462,acyl-CoA synth
cpu,0.0833333333333,acyl-CoA synth
cts,0.538461538462,acyl-CoA synth
cts,0.416666666667,acyl-CoA synth
bpr,0.5,acyl-CoA synth
hba,0.416666666667,acyl-CoA synth
rhi,0.166666666667,acyl-CoA synth
abu,0.538461538462,acyl-CoA synth
amd,0.5,acyl-CoA synth
cli,0.5,acyl-CoA synth
